src_port,dst_port,duration,total_bytes,receiving_bytes,sending_bytes,packets_rate,packets_len_rate,min_packets_len,max_packets_len,mean_packets_len,standard_deviation_packets_len,variance_packets_len,coefficient_of_variation_packets_len,dns_domain_name,dns_top_level_domain,dns_second_level_domain,dns_domain_name_length,dns_subdomain_name_length,uni_gram_domain_name,bi_gram_domain_name,tri_gram_domain_name,numerical_percentage,character_distribution,character_entropy,max_continuous_numeric_len,max_continuous_alphabet_len,max_continuous_consonants_len,max_continuous_same_alphabet_len,vowels_consonant_ratio,conv_freq_vowels_consonants,distinct_ttl_values,ttl_values_min,ttl_values_max,ttl_values_mean,ttl_values_mode,ttl_values_median,distinct_A_records,ans_resource_record_type,ans_resource_record_class,label_binary,label_protocol,label_technique
48870.0,53.0,0.00224,597.0,511.0,86.0,892.78501,266496.32695,86.0,511.0,298.5,212.5,45156.25,0.71189,sisRRBFZBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'R', 'R', 'B', 'F', 'Z', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sR', 'RR', 'RB', 'BF', 'FZ', 'ZB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'isR', 'sRR', 'RRB', 'RBF', 'BFZ', 'FZB', 'ZBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.037037037037037,"{'-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'Z': 1, 'R': 2, 'i': 1, 'c': 2, 'B': 2, 'd': 1, 'm': 1, 'k': 1, 'n': 1, 't': 1, 's': 3, 'y': 1, 'e': 1, 'F': 1}",4.1804513908921015,1.0,10.0,3.0,2.0,0.25,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
50476.0,53.0,0.00274,282.0,166.0,116.0,731.22455,103102.66109,116.0,166.0,141.0,25.0,625.0,0.1773,post.14c4514d0.8f19bc03db.64327.dnsch.cobaltstrike-a.com.,com,cobaltstrike-a.com,57.0,4.0,"['p', 'o', 's', 't', '.', '1', '4', 'c', '4', '5', '1', '4', 'd', '0', '.', '8', 'f', '1', '9', 'b', 'c', '0', '3', 'd', 'b', '.', '6', '4', '3', '2', '7', '.', 'd', 'n', 's', 'c', 'h', '.', 'c', 'o', 'b', 'a', 'l', 't', 's', 't', 'r', 'i', 'k', 'e', '-', 'a', '.', 'c', 'o', 'm', '.']","['po', 'os', 'st', 't.', '.1', '14', '4c', 'c4', '45', '51', '14', '4d', 'd0', '0.', '.8', '8f', 'f1', '19', '9b', 'bc', 'c0', '03', '3d', 'db', 'b.', '.6', '64', '43', '32', '27', '7.', '.d', 'dn', 'ns', 'sc', 'ch', 'h.', '.c', 'co', 'ob', 'ba', 'al', 'lt', 'ts', 'st', 'tr', 'ri', 'ik', 'ke', 'e-', '-a', 'a.', '.c', 'co', 'om', 'm.']","['pos', 'ost', 'st.', 't.1', '.14', '14c', '4c4', 'c45', '451', '514', '14d', '4d0', 'd0.', '0.8', '.8f', '8f1', 'f19', '19b', '9bc', 'bc0', 'c03', '03d', '3db', 'db.', 'b.6', '.64', '643', '432', '327', '27.', '7.d', '.dn', 'dns', 'nsc', 'sch', 'ch.', 'h.c', '.co', 'cob', 'oba', 'bal', 'alt', 'lts', 'tst', 'str', 'tri', 'rik', 'ike', 'ke-', 'e-a', '-a.', 'a.c', '.co', 'com', 'om.']",0.2982456140350877,"{'d': 3, '1': 3, 'p': 1, 'h': 1, '0': 2, '-': 1, 'o': 3, '5': 1, '8': 1, 'r': 1, 'i': 1, '7': 1, '9': 1, 'l': 1, '2': 1, 'm': 1, 't': 3, '4': 4, '.': 7, 's': 3, '3': 2, 'n': 1, 'a': 2, 'e': 1, '6': 1, 'f': 1, 'k': 1, 'c': 5, 'b': 3}",4.538320716939814,5.0,12.0,5.0,1.0,0.28,0.2142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1],[1],1,DNS,2
48870.0,53.0,0.00777,597.0,511.0,86.0,257.40612,76835.72641,86.0,511.0,298.5,212.5,45156.25,0.71189,sisNSw1gBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'N', 'S', 'w', '1', 'g', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sN', 'NS', 'Sw', 'w1', '1g', 'gB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'isN', 'sNS', 'NSw', 'Sw1', 'w1g', '1gB', 'gBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.074074074074074,"{'S': 1, '-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'N': 1, 'w': 1, 'i': 1, 'c': 2, 'B': 1, 'd': 1, 'm': 1, '1': 1, 'k': 1, 'n': 1, 't': 1, 's': 3, 'y': 1, 'e': 1, 'g': 1}",4.32859953904025,1.0,6.0,3.0,1.0,0.2142857142857142,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
57969.0,53.0,0.00341,284.0,167.0,117.0,587.02645,83357.75619,117.0,167.0,142.0,25.0,625.0,0.17606,post.1de11394e.1b8722e449a.64327.dnsch.cobaltstrike-a.com.,com,cobaltstrike-a.com,58.0,4.0,"['p', 'o', 's', 't', '.', '1', 'd', 'e', '1', '1', '3', '9', '4', 'e', '.', '1', 'b', '8', '7', '2', '2', 'e', '4', '4', '9', 'a', '.', '6', '4', '3', '2', '7', '.', 'd', 'n', 's', 'c', 'h', '.', 'c', 'o', 'b', 'a', 'l', 't', 's', 't', 'r', 'i', 'k', 'e', '-', 'a', '.', 'c', 'o', 'm', '.']","['po', 'os', 'st', 't.', '.1', '1d', 'de', 'e1', '11', '13', '39', '94', '4e', 'e.', '.1', '1b', 'b8', '87', '72', '22', '2e', 'e4', '44', '49', '9a', 'a.', '.6', '64', '43', '32', '27', '7.', '.d', 'dn', 'ns', 'sc', 'ch', 'h.', '.c', 'co', 'ob', 'ba', 'al', 'lt', 'ts', 'st', 'tr', 'ri', 'ik', 'ke', 'e-', '-a', 'a.', '.c', 'co', 'om', 'm.']","['pos', 'ost', 'st.', 't.1', '.1d', '1de', 'de1', 'e11', '113', '139', '394', '94e', '4e.', 'e.1', '.1b', '1b8', 'b87', '872', '722', '22e', '2e4', 'e44', '449', '49a', '9a.', 'a.6', '.64', '643', '432', '327', '27.', '7.d', '.dn', 'dns', 'nsc', 'sch', 'ch.', 'h.c', '.co', 'cob', 'oba', 'bal', 'alt', 'lts', 'tst', 'str', 'tri', 'rik', 'ike', 'ke-', 'e-a', '-a.', 'a.c', '.co', 'com', 'om.']",0.3275862068965517,"{'d': 2, '1': 4, 'p': 1, 'h': 1, '-': 1, 'o': 3, '8': 1, 'r': 1, 'i': 1, '7': 2, '9': 2, 'l': 1, '2': 3, 'm': 1, 't': 3, '4': 4, '.': 7, 's': 3, '3': 2, 'a': 3, 'n': 1, 'e': 4, '6': 1, 'k': 1, 'c': 3, 'b': 2}",4.441070487069227,5.0,12.0,5.0,1.0,0.55,0.2280701754385964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1],[1],1,DNS,2
48870.0,53.0,0.00292,597.0,511.0,86.0,683.77959,204108.20737,86.0,511.0,298.5,212.5,45156.25,0.71189,sisvTi9jBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'v', 'T', 'i', '9', 'j', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sv', 'vT', 'Ti', 'i9', '9j', 'jB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'isv', 'svT', 'vTi', 'Ti9', 'i9j', '9jB', 'jBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.074074074074074,"{'v': 1, '9': 1, '-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'i': 2, 'c': 2, 'B': 1, 'd': 1, 'T': 1, 'm': 1, 'k': 1, 'n': 1, 't': 1, 's': 3, 'y': 1, 'e': 1, 'j': 1}",4.254525464966176,1.0,6.0,3.0,1.0,0.2857142857142857,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
62501.0,53.0,0.00263,284.0,167.0,117.0,760.18197,107945.83924,117.0,167.0,142.0,25.0,625.0,0.17606,post.159f0b260.3e619415200.64327.dnsch.cobaltstrike-a.com.,com,cobaltstrike-a.com,58.0,4.0,"['p', 'o', 's', 't', '.', '1', '5', '9', 'f', '0', 'b', '2', '6', '0', '.', '3', 'e', '6', '1', '9', '4', '1', '5', '2', '0', '0', '.', '6', '4', '3', '2', '7', '.', 'd', 'n', 's', 'c', 'h', '.', 'c', 'o', 'b', 'a', 'l', 't', 's', 't', 'r', 'i', 'k', 'e', '-', 'a', '.', 'c', 'o', 'm', '.']","['po', 'os', 'st', 't.', '.1', '15', '59', '9f', 'f0', '0b', 'b2', '26', '60', '0.', '.3', '3e', 'e6', '61', '19', '94', '41', '15', '52', '20', '00', '0.', '.6', '64', '43', '32', '27', '7.', '.d', 'dn', 'ns', 'sc', 'ch', 'h.', '.c', 'co', 'ob', 'ba', 'al', 'lt', 'ts', 'st', 'tr', 'ri', 'ik', 'ke', 'e-', '-a', 'a.', '.c', 'co', 'om', 'm.']","['pos', 'ost', 'st.', 't.1', '.15', '159', '59f', '9f0', 'f0b', '0b2', 'b26', '260', '60.', '0.3', '.3e', '3e6', 'e61', '619', '194', '941', '415', '152', '520', '200', '00.', '0.6', '.64', '643', '432', '327', '27.', '7.d', '.dn', 'dns', 'nsc', 'sch', 'ch.', 'h.c', '.co', 'cob', 'oba', 'bal', 'alt', 'lts', 'tst', 'str', 'tri', 'rik', 'ike', 'ke-', 'e-a', '-a.', 'a.c', '.co', 'com', 'om.']",0.3793103448275862,"{'d': 1, '1': 3, 'p': 1, 'h': 1, '0': 4, '-': 1, 'o': 3, '5': 2, 'r': 1, 'i': 1, '7': 1, '9': 2, 'l': 1, '2': 3, 'm': 1, 't': 3, '4': 2, '.': 7, 's': 3, '3': 2, 'n': 1, 'a': 2, 'e': 2, '6': 3, 'f': 1, 'k': 1, 'c': 3, 'b': 2}",4.565986219790546,9.0,12.0,5.0,1.0,0.4,0.2105263157894736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1],[1],1,DNS,2
48870.0,53.0,0.00204,597.0,511.0,86.0,981.3533,292933.95976,86.0,511.0,298.5,212.5,45156.25,0.71189,sisrsyvIBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'r', 's', 'y', 'v', 'I', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sr', 'rs', 'sy', 'yv', 'vI', 'IB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'isr', 'srs', 'rsy', 'syv', 'yvI', 'vIB', 'IBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.037037037037037,"{'-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'I': 1, 'i': 1, 'c': 2, 'B': 1, 'r': 1, 'd': 1, 'm': 1, 'k': 1, 'n': 1, 't': 1, 's': 4, 'y': 2, 'e': 1, 'v': 1}",4.134336113194452,1.0,10.0,5.0,1.0,0.1875,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
48870.0,53.0,0.00198,597.0,511.0,86.0,1012.62772,302269.37325,86.0,511.0,298.5,212.5,45156.25,0.71189,sisH5wf8BA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'H', '5', 'w', 'f', '8', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sH', 'H5', '5w', 'wf', 'f8', '8B', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'isH', 'sH5', 'H5w', '5wf', 'wf8', 'f8B', '8BA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.1111111111111111,"{'-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'w': 1, 'i': 1, 'c': 2, 'B': 1, 'd': 1, 'm': 1, 'k': 1, 'n': 1, 't': 1, 's': 3, 'f': 1, 'y': 1, '5': 1, 'H': 1, 'e': 1, '8': 1}",4.32859953904025,1.0,4.0,3.0,1.0,0.2142857142857142,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
48870.0,53.0,0.00295,597.0,511.0,86.0,678.19614,202441.54645,86.0,511.0,298.5,212.5,45156.25,0.71189,sitYklinBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 't', 'Y', 'k', 'l', 'i', 'n', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'it', 'tY', 'Yk', 'kl', 'li', 'in', 'nB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sit', 'itY', 'tYk', 'Ykl', 'kli', 'lin', 'inB', 'nBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.037037037037037,"{'Y': 1, '-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'i': 2, 'c': 2, 'B': 1, 'd': 1, 'm': 1, 'k': 2, 'n': 2, 't': 2, 's': 2, 'l': 1, 'y': 1, 'e': 1}",4.134336113194452,1.0,10.0,3.0,1.0,0.2666666666666666,0.2962962962962963,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
48870.0,53.0,0.00273,597.0,511.0,86.0,731.54339,218365.70053,86.0,511.0,298.5,212.5,45156.25,0.71189,sitFBkUbBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 't', 'F', 'B', 'k', 'U', 'b', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'it', 'tF', 'FB', 'Bk', 'kU', 'Ub', 'bB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sit', 'itF', 'tFB', 'FBk', 'BkU', 'kUb', 'UbB', 'bBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.037037037037037,"{'-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'U': 1, 'i': 1, 'c': 2, 'B': 2, 'b': 1, 'd': 1, 'm': 1, 'k': 2, 'n': 1, 't': 2, 's': 2, 'y': 1, 'e': 1, 'F': 1}",4.208410187268527,1.0,10.0,3.0,1.0,0.2142857142857142,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
48870.0,53.0,0.00204,597.0,511.0,86.0,978.49154,292079.72565,86.0,511.0,298.5,212.5,45156.25,0.71189,sitE80UIBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 't', 'E', '8', '0', 'U', 'I', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'it', 'tE', 'E8', '80', '0U', 'UI', 'IB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sit', 'itE', 'tE8', 'E80', '80U', '0UI', 'UIB', 'IBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.1111111111111111,"{'-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'E': 1, 'U': 1, 'I': 1, '0': 1, 'i': 1, 'c': 2, 'B': 1, 'd': 1, 'm': 1, 'k': 1, 'n': 1, 't': 2, 's': 2, 'y': 1, 'e': 1, '8': 1}",4.356558335416675,2.0,4.0,3.0,1.0,0.25,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
48870.0,53.0,0.0056,597.0,511.0,86.0,357.20525,106625.76597,86.0,511.0,298.5,212.5,45156.25,0.71189,sisyyjLfBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'y', 'y', 'j', 'L', 'f', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sy', 'yy', 'yj', 'jL', 'Lf', 'fB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'isy', 'syy', 'yyj', 'yjL', 'jLf', 'LfB', 'fBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.037037037037037,"{'-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'i': 1, 'c': 2, 'B': 1, 'd': 1, 'm': 1, 'k': 1, 'n': 1, 't': 1, 's': 3, 'f': 1, 'y': 3, 'L': 1, 'e': 1, 'j': 1}",4.152492594515677,1.0,10.0,4.0,2.0,0.1875,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
48870.0,53.0,0.00523,597.0,511.0,86.0,382.41284,114150.23195,86.0,511.0,298.5,212.5,45156.25,0.71189,sish5CH5BA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'h', '5', 'C', 'H', '5', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sh', 'h5', '5C', 'CH', 'H5', '5B', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'ish', 'sh5', 'h5C', '5CH', 'CH5', 'H5B', '5BA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.1111111111111111,"{'-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'i': 1, 'c': 2, 'B': 1, 'h': 1, 'd': 1, 'm': 1, 'C': 1, 'k': 1, 'n': 1, 't': 1, 's': 3, 'y': 1, '5': 2, 'H': 1, 'e': 1}",4.254525464966176,1.0,4.0,3.0,1.0,0.2307692307692307,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
48870.0,53.0,0.00448,597.0,511.0,86.0,446.32126,133226.89481,86.0,511.0,298.5,212.5,45156.25,0.71189,sisVOBVNBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'V', 'O', 'B', 'V', 'N', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sV', 'VO', 'OB', 'BV', 'VN', 'NB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'isV', 'sVO', 'VOB', 'OBV', 'BVN', 'VNB', 'NBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.037037037037037,"{'V': 2, '-': 1, 'A': 1, 'O': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'N': 1, 'i': 1, 'c': 2, 'B': 2, 'd': 1, 'm': 1, 'k': 1, 'n': 1, 't': 1, 's': 3, 'y': 1, 'e': 1}",4.1804513908921015,1.0,10.0,3.0,1.0,0.25,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
51019.0,53.0,0.00356,282.0,166.0,116.0,562.5785,79323.56837,116.0,166.0,141.0,25.0,625.0,0.1773,post.14ae0ba8b.8527255b89.64327.dnsch.cobaltstrike-a.com.,com,cobaltstrike-a.com,57.0,4.0,"['p', 'o', 's', 't', '.', '1', '4', 'a', 'e', '0', 'b', 'a', '8', 'b', '.', '8', '5', '2', '7', '2', '5', '5', 'b', '8', '9', '.', '6', '4', '3', '2', '7', '.', 'd', 'n', 's', 'c', 'h', '.', 'c', 'o', 'b', 'a', 'l', 't', 's', 't', 'r', 'i', 'k', 'e', '-', 'a', '.', 'c', 'o', 'm', '.']","['po', 'os', 'st', 't.', '.1', '14', '4a', 'ae', 'e0', '0b', 'ba', 'a8', '8b', 'b.', '.8', '85', '52', '27', '72', '25', '55', '5b', 'b8', '89', '9.', '.6', '64', '43', '32', '27', '7.', '.d', 'dn', 'ns', 'sc', 'ch', 'h.', '.c', 'co', 'ob', 'ba', 'al', 'lt', 'ts', 'st', 'tr', 'ri', 'ik', 'ke', 'e-', '-a', 'a.', '.c', 'co', 'om', 'm.']","['pos', 'ost', 'st.', 't.1', '.14', '14a', '4ae', 'ae0', 'e0b', '0ba', 'ba8', 'a8b', '8b.', 'b.8', '.85', '852', '527', '272', '725', '255', '55b', '5b8', 'b89', '89.', '9.6', '.64', '643', '432', '327', '27.', '7.d', '.dn', 'dns', 'nsc', 'sch', 'ch.', 'h.c', '.co', 'cob', 'oba', 'bal', 'alt', 'lts', 'tst', 'str', 'tri', 'rik', 'ike', 'ke-', 'e-a', '-a.', 'a.c', '.co', 'com', 'om.']",0.3157894736842105,"{'d': 1, '1': 1, 'p': 1, 'h': 1, '0': 1, '-': 1, 'o': 3, '5': 3, '8': 3, 'r': 1, 'i': 1, '9': 1, '7': 2, 'l': 1, '2': 3, 'm': 1, 't': 3, '4': 2, '.': 7, 's': 3, 'a': 4, '3': 1, 'n': 1, 'e': 2, '6': 1, 'k': 1, 'c': 3, 'b': 4}",4.518228663821802,7.0,12.0,5.0,1.0,0.4761904761904761,0.2321428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1],[1],1,DNS,2
48870.0,53.0,0.003,597.0,511.0,86.0,667.5639,199267.82492,86.0,511.0,298.5,212.5,45156.25,0.71189,sisJxQnaBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'J', 'x', 'Q', 'n', 'a', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sJ', 'Jx', 'xQ', 'Qn', 'na', 'aB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'isJ', 'sJx', 'JxQ', 'xQn', 'Qna', 'naB', 'aBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.037037037037037,"{'-': 1, 'A': 1, 'p': 1, 'a': 1, '.': 3, 'J': 1, '2': 1, 'Q': 1, 'o': 1, 'i': 1, 'c': 2, 'B': 1, 'd': 1, 'm': 1, 'k': 1, 'n': 2, 't': 1, 'x': 1, 's': 3, 'y': 1, 'e': 1}",4.254525464966176,1.0,10.0,3.0,1.0,0.2857142857142857,0.2592592592592592,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
48870.0,53.0,0.00263,597.0,511.0,86.0,759.28747,226647.31064,86.0,511.0,298.5,212.5,45156.25,0.71189,sisbMxtIBA.dns2tcp-key.com.,com,dns2tcp-key.com,27.0,10.0,"['s', 'i', 's', 'b', 'M', 'x', 't', 'I', 'B', 'A', '.', 'd', 'n', 's', '2', 't', 'c', 'p', '-', 'k', 'e', 'y', '.', 'c', 'o', 'm', '.']","['si', 'is', 'sb', 'bM', 'Mx', 'xt', 'tI', 'IB', 'BA', 'A.', '.d', 'dn', 'ns', 's2', '2t', 'tc', 'cp', 'p-', '-k', 'ke', 'ey', 'y.', '.c', 'co', 'om', 'm.']","['sis', 'isb', 'sbM', 'bMx', 'Mxt', 'xtI', 'tIB', 'IBA', 'BA.', 'A.d', '.dn', 'dns', 'ns2', 's2t', '2tc', 'tcp', 'cp-', 'p-k', '-ke', 'key', 'ey.', 'y.c', '.co', 'com', 'om.']",0.037037037037037,"{'-': 1, 'A': 1, 'p': 1, '.': 3, '2': 1, 'o': 1, 'I': 1, 'i': 1, 'c': 2, 'B': 1, 'b': 1, 'd': 1, 'M': 1, 'm': 1, 'k': 1, 'n': 1, 't': 2, 'x': 1, 's': 3, 'y': 1, 'e': 1}",4.254525464966176,1.0,10.0,3.0,1.0,0.2,0.2222222222222222,1.0,3.0,3.0,3.0,3.0,3.0,0.0,[25],[1],1,DNS,2
